latitude,longitude,address,area,price
43.356325719597,76.831441412298,"Алматы, Алатауский р-н, мкр 71-й разъезд, Мкр 71-й разъезд",400.0,700000
43.184743197471,76.826975735516,"Алматы, Наурызбайский р-н, мкр Таусамалы Жандосова — Рядом с ЖК Каменка Парк",9.0,40000
43.185231789029,76.826622417951,"Алматы, Наурызбайский р-н, мкр Таусамалы — Жандосова. Возле  ЖК Каменка Парк.",9.3,35000
43.189132,76.963248,"Алматы, Медеуский р-н, мкр Каменское плато, Оспанова — Олимпийская",18.0,170000
43.167131,76.90672,"Алматы, Бостандыкский р-н, мкр Нурлытау (Энергетик)",12.0,98000
43.148182,76.870537,"Алматы, Бостандыкский р-н",8.0,45000
43.148327,76.909328,"Алматы, Бостандыкский р-н",10.0,40000
43.174194,76.869093,"Алматы, Бостандыкский р-н, мкр Хан Тенгри",10.0,55000
43.158825,76.904077,"Алматы, Бостандыкский р-н, мкр Нурлытау (Энергетик)",20.0,160000
43.199705,76.943672,"Алматы, Медеуский р-н, мкр Горный Гигант",10.0,25000
43.203311,76.936996,"Алматы, Медеуский р-н, мкр Аскартау 68",69.0,460000
43.174986,76.863431,"Алматы, Наурызбайский р-н, мкр Каргалы, Нажимеденова 82 — Нажимеденова 76",16.0,120000
43.206257,76.904396,"Алматы, Бостандыкский р-н, мкр Алмагуль — Дунаевская",8.0,200000
43.211628,77.016331,"Алматы, Медеуский р-н, мкр Кольсай, Султангазина",117.0,18000
43.250133,76.779789,"Алматы, Алатауский р-н, мкр Теректы, Бестоғай",30.0,166000
43.33614,76.821748,"Алматы, Алатауский р-н, мкр Мадениет, Мәдениет ш/а. — ул Керимагаш, уч. 28.",4.0,15500
43.250472,76.78133,"Алматы, Алатауский р-н, мкр Теректы",10.0,30000
43.169706,76.80469,"Алматы, Наурызбайский р-н, мкр Таужолы, Егинсу 142 — Жандосова - Егинсу",6.0,7000
43.160349799325,76.824929408207,"Алматы, Наурызбайский р-н, мкр Таусамалы, Жанжигитова 10 — Атамекен",10.0,18000
43.161204308247,76.843588263519,"Алматы, Наурызбайский р-н, мкр Карагайлы",9.0,10000
43.215875482186,76.826339357103,"Алматы, Наурызбайский р-н, мкр Калкаман-2 154 — Нет",7.5,50000
43.169614,76.986042,"Алматы, Медеуский р-н, мкр Аккайын, Ажибай батыра 32",22.0,165000
43.176944,76.95944,"Алматы, Медеуский р-н, мкр Каменское плато",8.0,25000
43.347861,76.844701,"Алматы, Алатауский р-н, мкр Боралдай (Бурундай) 117 — Барыс",12.0,5550
43.248912,76.894962,"Алматы, Алмалинский р-н, Умбетбаева 26",6.0,68000
43.265020507915,76.795101260766,"Алматы, Алатауский р-н, мкр Алгабас",9.9,25000
43.24273464725,77.033687422063,"Алматы, Медеуский р-н, мкр Кенсай, Кенсай Родники 2",110.0,35000
43.251091788992,76.930903050262,"Алматы, Алмалинский р-н, Масанчи 48А",12.0,330000
43.21956855506,76.97824513596,"Казахстан, Алматы",8.0,11900
43.182944,76.818755,"Алматы, Наурызбайский р-н, мкр Тастыбулак 51 — Ермек 51/1",16.0,120000
43.313374,77.001664,"Алматы, Турксибский р-н, мкр Кайрат",8.0,38000
43.173323,76.809846,"Алматы, Наурызбайский р-н, мкр Акжар, Аксу 30 а",6.0,10500
43.16385,76.810329,"Алматы, Наурызбайский р-н, мкр Акжар 8",11.0,25000
43.256062,76.888009,"Алматы, Алмалинский р-н, Розыбакиева 4/1 — Кудерина",4.0,49900
43.310862818403,77.126858909747,"Алматы, Посёлок Бирлик",10.0,17500
43.232129747737,76.901421896393,"Алматы, Бостандыкский р-н, Жандосова 36/1",1.0,35000
43.253022,76.870159,"Алматы, Алмалинский р-н, мкр Тастак-2",8.0,60000
43.202757,76.935584,"Алматы, Медеуский р-н, мкр Аскартау, Ремизовка",13.0,55000
43.169534,76.823768,"Алматы, Наурызбайский р-н, мкр Таусамалы",500.0,920000
43.137347913201,76.904155557033,"Алматы, Бостандыкский р-н, Хан Тенгри 114",155.0,1050000
43.184031375274,76.905885124759,"Алматы, Бостандыкский р-н, мкр Нур Алатау, Мкр.  Алатау 3 А — Пер. Алатау",3.6,35000
43.186333,76.917113,"Алматы, Бостандыкский р-н, мкр Ерменсай — Восточная",12.2,102000
43.205393,76.978586,"Алматы, Медеуский р-н, Таттимбета 380",17.16,60000
43.165004,76.920368,"Алматы, Бостандыкский р-н, мкр Нурлытау (Энергетик)",30.0,470000
43.186431,76.844072,"Алматы, Наурызбайский р-н, мкр Курамыс 4",10.0,50000
43.247003,77.022802,"Алматы, Медеуский р-н, мкр Кенсай, Кенсай. улица Елисеева 51",13.0,15000
43.237605463198,76.799191394079,"Алматы, Алатауский р-н, мкр Теректы",6.0,25000
43.187305,76.922057,"Алматы, Бостандыкский р-н, мкр Ерменсай, Пальгова 8 — Пальгова",48.0,300000
43.318048,76.99221,"Алматы, Турксибский р-н, мкр Кайрат",155.0,290000
43.214510968839,76.971454541,"Алматы, Медеуский р-н, ул. Таттимбета",7.0,70000
43.189317295311,76.933035314294,"Алматы, Бостандыкский р-н, мкр Ерменсай, ПК Горный Гигант",300.0,1500000
43.257073765308,76.987680700533,"Алматы, Медеуский р-н, мкр Коктобе, Мкр Коктобе 1 53 — Толе би - ВОАД",6.0,31900
43.157147,76.902023,"Алматы, Бостандыкский р-н, мкр Нурлытау (Энергетик)",9.0,17000
43.237761,76.991351,"Алматы, Медеуский р-н, мкр Горный Гигант 59",20.0,165000
43.218863,77.02066,"Алматы, Медеуский р-н, мкр Кольсай",110.0,35000
43.172461,76.808373,"Алматы, Наурызбайский р-н, мкр Тастыбулак, Ермекова 102",7.0,15000
43.190050000276,76.972981553789,"Алматы, Медеуский р-н, мкр Каменское плато, Ладушкина 50 — Здоровье",8.0,20000
43.243023879235,77.025044204426,"Алматы, Медеуский р-н, мкр Сулусай, Эдельвейс 65",8.0,2900
43.211545216934,76.950295880636,"Алматы, Медеуский р-н, мкр Горный Гигант",30.0,200000
43.243822385374,76.783712183792,"Алматы, Алатауский р-н, мкр Теректы",40.0,60000
43.135335,76.868812,"Алматы, Наурызбайский р-н, мкр Карагайлы, С/т Алма 145 — Магазин Базаstore,",5.5,17000
43.16723,76.915674,"Алматы, Бостандыкский р-н, мкр Нур Алатау, Алатау",10.0,68500
43.159847,76.908625,"Алматы, Бостандыкский р-н, мкр Нур Алатау",8.0,53200
43.16003,76.909609,"Алматы, Бостандыкский р-н, мкр Нур Алатау",11.0,73000
43.167671,76.915977,"Алматы, Бостандыкский р-н, мкр Нур Алатау",8.0,48000
43.159934,76.908484,"Алматы, Бостандыкский р-н, мкр Нур Алатау",20.0,125000
43.161581,76.911716,"Алматы, Бостандыкский р-н, мкр Нур Алатау",50.0,300000
43.167271,76.916012,"Алматы, Бостандыкский р-н, мкр Нур Алатау",10.0,60000
43.161254,76.804077,"Алматы, Наурызбайский р-н, мкр Тастыбулак 17,18 — Театральное",13.0,9000
43.237809,77.005581,"Казахстан, Алматы",9.5,13000
43.338216,76.837017,"Алматы, Алатауский р-н, мкр Боралдай (Бурундай), ул. Аламан участок 69/1",6.0,40000
43.165562,76.824298,"Алматы, Наурызбайский р-н, мкр Таусамалы",12.0,38000
43.160207190136,76.902439243591,"Алматы, Бостандыкский р-н, Кунжарык",9.0,75000
43.177835180509,76.918915397574,"Алматы, Бостандыкский р-н, ул. Вишнёвая 9/1",6.2,31841
43.237767,76.99136,"Алматы, Медеуский р-н, ПК Горный Гигант — Бригадная улица",60.0,70000
43.371709865515,76.950619927833,"Алматы, Жетысуский р-н",62.0,101000
43.250698,76.940291,"Алматы, Алмалинский р-н, Желтоксан — Айтеке би",5.2,770000
43.288187164276,76.986726441223,"Алматы, Медеуский р-н",11.0,95000
43.243369598969,76.969739916975,"Алматы, Медеуский р-н, мкр Коктобе, Коктобе Максимова 61 — Трофимова",13.0,245000
43.21187,77.018025,"Алматы, Медеуский р-н, мкр Юбилейный",592.0,85000
43.183306,76.953766,"Алматы, Медеуский р-н, мкр Каменское плато, Солнечная",24.0,72000
43.2049753454,76.985080949738,"Алматы, Медеуский р-н, мкр Юбилейный, Нуртаса Ондасынова — проспект Достык",30.0,225000
43.204834162003,76.985166780426,"Алматы, Медеуский р-н, мкр Юбилейный, Нуртаса Ондасынова — проспект Достык",20.0,150000
43.204830138778,76.985131911709,"Алматы, Медеуский р-н, Нуртаса Ондасынова — проспект Достык",10.0,75000
43.168502393312,76.967690575786,"Алматы, Медеуский р-н, мкр Каменское плато, Аэрвз 32",5.14,5000
43.204798844553,76.985161416008,"Алматы, Медеуский р-н, мкр Юбилейный, Нуртаса Ондасынова — проспект Достык",40.0,300000
43.18820350342,76.93071679895,"Алматы, Бостандыкский р-н, мкр Ерменсай, Арайлы — Ерменсай",663.0,1500000
43.262037,76.789275,"Алматы, Алатауский р-н, мкр Алгабас",15.0,25000
43.159910866203,76.852631128342,"Алматы, Наурызбайский р-н, мкр Карагайлы 16",22.0,20999
43.195601,76.905589,"Алматы, Бостандыкский р-н, мкр Казахфильм 20 — Теренозек",8.5,105000
43.204179208297,76.81309250183,"Алматы, Наурызбайский р-н, Таусамалы 49/1",317.0,2950000
43.279859,76.850837,"Алматы, Алатауский р-н, мкр Шанырак-2 346",6.36,25000
43.333886379315,76.944687745686,"Алматы, Жетысуский р-н, Сейфуллина — Шолохова",35.0,416000
43.369668863185,77.01743595135,"Алматы, Турксибский р-н, мкр Альмерек — Закарпатская",7.0,7500
43.253474546784,76.819513431416,"Алматы, Алатауский р-н, мкр Нуркент (Алгабас-1), Пр. Рыскулова — Момышулы",83.6,975250
43.258277853459,76.939628965951,"Алматы, Алмалинский р-н, Желтоксан 102 — Айтеке Би",5.2,770000
43.338808383597,76.805505729016,"Алматы, Алатауский р-н, мкр Рахат, ул. Бозок",228.0,307800
43.164001,76.963969,"Алматы, Бостандыкский р-н, мкр Баганашыл, Алмалыкская 27 — СТ Айнабулак",8.5,19700
43.18140346769,77.011460285093,"Алматы, Медеуский р-н, Керей-Жанибек Хандар",50.0,1100000
43.161722754428,76.870816159588,"Алматы, Наурызбайский р-н, АКХ Чапаева",1192.0,600000
43.186846,76.831819,"Алматы, Наурызбайский р-н, мкр Таужолы 142 — Жандосова-Егинсу",6.0,6000
43.324235341234,76.996840877032,"Алматы, Турксибский р-н, мкр Кайрат — Береке",8.0,30000
43.189317,76.799992,"Алматы, Наурызбайский р-н, мкр Акжар",14.0,81745
43.378311933971,77.010244751665,"Алматы, Турксибский р-н, мкр Альмерек 8 — Ул.уйенки",10.0,22500
43.20536,76.984802,"Алматы, Медеуский р-н, мкр Юбилейный, Нуртаса Ондасынова — проспект Достык",20.0,150000
43.20536,76.984802,"Алматы, Медеуский р-н, Нуртаса Ондасынова — Достык",10.0,75000
43.336551,76.662496,"Алматы, улица Акорда 37/17",5.0,15000
43.20536,76.984802,"Алматы, Медеуский р-н, мкр Юбилейный, Нуртаса Ондасынова — проспект Достык",30.0,225000
43.20536,76.984802,"Алматы, Медеуский р-н, мкр Юбилейный, Нуртаса Ондасынова — проспект Достык",40.0,300000
43.194358,76.929601,"Алматы, Бостандыкский р-н, мкр Ерменсай, Арайлы — Ерменсай",663.0,1500000
43.343849072398,76.816583288359,"Алматы, Алатауский р-н, мкр Рахат",10.45,13000
43.201060587436,76.927648351129,"Алматы, Бостандыкский р-н, Ушкемпирова",300.0,3750000
43.248572587005,76.805319542177,"Алматы, Алатауский р-н, Рыскулова — Фаризы Онгарсыновой",362.0,1800000
43.377845112341,76.957478792396,"Алматы, Жетысуский р-н, мкр Кемел (Первомайское)",200.0,315000
43.327808769809,76.780013020141,"Алматы, Алатауский р-н, мкр Мадениет",6.0,3500
43.159606,76.854259,"Алматы, Наурызбайский р-н, мкр Карагайлы, ул. тажиева 64 д",178.0,80000
43.695253102666,77.026366514977,"Алматы, Илискии раион, Жетигенскии с-о,Арман-1 линия-8, номер-9 линия-8,номер-9 — Арман-1",12.0,3000
43.175831523284,76.890749947082,"Алматы, Бостандыкский р-н, Дулати",48.0,850000
43.323095,76.89524,"Алматы, Алатауский р-н, мкр Ожет",3.5,17000
43.254493,76.925226,"Алматы, Алмалинский р-н, Байтурсынова 33 — Толе би",8.0,200000
43.268406,76.855265,"Алматы, Жетысуский р-н, Ырысты 15 — Рыскулова",43.0,490000
43.250764727588,76.747276372385,"Казахстан, Алматы",4.0,6100
43.180599870157,76.920264717699,"Алматы, Бостандыкский р-н, мкр Ерменсай",5.2,33000
43.240548169236,76.813639514797,"Алматы, Алатауский р-н, мкр Аккент, Пр.Райымбека",50.0,348750
43.243205,76.812829,"Алматы, Алатауский р-н, мкр Аккент, Пр. Райымбека",360.0,3348000
43.200733,76.969127,"Алматы, Медеуский р-н, мкр Тау Самал, Кошемет 24",8.2,175000
43.166544,76.969163,"Алматы, Медеуский р-н, Домостроитель 88",12.0,11000
43.212204,76.959375,"Алматы, Медеуский р-н, Горный гигант",8.5,180000
43.246696017181,76.821412816956,"Алматы, Алатауский р-н, Пр. Момышулы — ул.  Талдыарал",154.86,1742175
43.2453,76.916252,"Алматы, Алмалинский р-н, Муканова 216 — Шевченко",8.0,150000
43.148052141769,76.872638888634,"Алматы, Наурызбайский р-н, мкр Карагайлы",500.0,1575000
43.165347,76.971094,"Алматы, Медеуский р-н, Ст домостроитель 129а",9.4,8000
43.290711793951,76.986356680957,"Алматы, Медеуский р-н, ЖК "" Восточка"" 16/22 — ВОАД -  Халиулина",10.0,25000
43.346154723733,76.813080812345,"Алматы, Алатауский р-н, мкр Мадениет",400.0,2300000
43.256715147078,76.821119459253,"Алматы, Алатауский р-н, проспект Рыскулова — Момышулы",300.0,1100000
43.197671,76.916503,"Алматы, Бостандыкский р-н, мкр Баганашыл",20.0,82000
43.190494,76.832772,"Алматы, Наурызбайский р-н, мкр Таусамалы",10.0,20000
43.284656916766,76.97305999902,"Алматы, Медеуский р-н, Татибекова — Менделеева",5.4,50000
43.189123111845,76.980675458629,"Алматы, Медеуский р-н, Ладушкина",60.0,150000
43.196146,76.974497,"Алматы, Медеуский р-н, мкр Тау Самал, Тау Самал, Ладушкина 41/1 — Оспанова",2.3,15000
43.190737816475,76.984458581984,"Алматы, Медеуский р-н, мкр Тау Самал",8.7,60000
43.195982641882,76.919107961346,"Алматы, Бостандыкский р-н, мкр Баганашыл",33.0,370000
43.215903115978,76.99903552393,"Алматы, Медеуский р-н, мкр Кольсай",18.83,90000
43.202275145645,76.798758595156,"Алматы, Наурызбайский р-н, мкр Шугыла",77.0,300000
43.342236,76.816476,"Алматы, Алатауский р-н, мкр Рахат",6.0,4500
43.186712,76.978268,"Алматы, Медеуский р-н, мкр Тау Самал — Ладушкина",35.0,109000
43.189111,76.960379,"Алматы, Медеуский р-н, мкр Каменское плато — Кербулакская",9.0,80000
43.210479,76.97299,"Алматы, Медеуский р-н, Таттимбета 252 — Школа-лицей №48",22.0,295000
43.240717231302,76.813902132361,"Алматы, Алатауский р-н, мкр Аккент — Пр. Райымбека",30.0,209250
43.24061755364,76.811583340154,"Алматы, Алатауский р-н, мкр Аккент — Пр. Райымбека",180.0,1675000
43.196240542206,76.786005307958,"Алматы, Наурызбайский р-н, мкр Акжар — проспект Абай",100.0,120000
43.202450286882,76.928339055038,"Алматы, Бостандыкский р-н",60.0,826200
43.216598510742,76.949699401855,"Алматы, Медеуский р-н, мкр Горный Гигант",600.0,950000
43.186445,76.927445,"Алматы, Бостандыкский р-н, мкр Ерменсай",350.0,900000
43.205679582208,76.827643137571,"Алматы, Наурызбайский р-н, мкр Калкаман-3 171 — Г. Мусабаева",9.9,149000
43.293517025049,77.010265120218,"Алматы, Медеуский р-н, мкр Думан-1, Халиулина 194/4 — Магнума",6.0,48000
43.217012615066,76.993258874842,"Алматы, Медеуский р-н, мкр Юбилейный, ПК Горный Гигант",120.0,120000
43.201406,76.935654,"Алматы, Медеуский р-н, мкр Аскартау",14.0,115000
43.404493662749,77.000837806569,"Алматы, Турксибский р-н, РВ-90 ул — БАКАД",50.0,71250
43.218500076383,76.995176197019,"Алматы, Медеуский р-н, мкр Кольсай — Койгельды батыра",10.5,38000
43.204191,76.935341,"Алматы, Медеуский р-н, мкр Аскартау, Ремизовка 254",7.4,27000
43.170469,76.846004,"Алматы, Наурызбайский р-н, мкр Карагайлы, Карагайлы, ул Ерен 40 31",4.5,36000
43.2026,76.943812,"Алматы, Медеуский р-н, мкр Горный Гигант, Горный Гигант  дружба спорт",25.0,1200
43.174743,76.822585,"Алматы, Наурызбайский р-н, Халык кенес 17",7.0,30000
43.172342388579,76.871815482832,"Алматы, Бостандыкский р-н, ул Кенесары Хана",13.5,96000
43.256785,76.74745,"Алматы, Кемертоған  6 квартал 204",5.0,6500
43.360804,77.148594,"Алматы, Медеуский р-н, мкр Алатау (ИЯФ) 252",11.0,120000
43.343443,76.973313,"Алматы, Турксибский р-н, Щемякина — Янки купало",15.0,60000
43.170062,76.983733,"Алматы, Медеуский р-н, мкр Аккайын, Ажибай Батыра 24",26.58,400000
43.217548,76.948016,"Алматы, Медеуский р-н, мкр Горный Гигант 18 — Саурык батыра",700.0,1140000
43.272258,76.965354,"Алматы, Алатауский р-н, мкр Теректы, Райыбека 13/5",10.55,135000
43.165799356175,76.863030055465,"Алматы, Наурызбайский р-н, АКЖ Чапаево",180.0,150000
43.360352231184,76.931953432488,"Алматы, Жетысуский р-н, мкр Кемел (Первомайское) Постышева 72",6.4,18500
43.178497,76.91971,"Алматы, Бостандыкский р-н, мкр Нур Алатау, Садовая улица 9",6.0,35000
43.350728140351,76.825307644291,"Алматы, Алатауский р-н, мкр Мадениет — ул. Аруана",1500.0,4725000
43.369033201516,77.017808816208,"Алматы, Турксибский р-н, мкр Альмерек",7.0,7500
43.186445,76.927445,"Алматы, Бостандыкский р-н, мкр Ерменсай",11.1,47000
43.173492,76.907011,"Алматы, Бостандыкский р-н, Салыкова — Жупанова",15.0,220000
43.207837,76.796632,"Алматы, Наурызбайский р-н, мкр Шугыла, Коктерек 179",10.0,67900
43.172205371089,76.869101131014,"Алматы, Наурызбайский р-н, мкр Каргалы 31 — Нажимеденова",8.8,67777
43.173362422547,76.803371667861,"Алматы, Наурызбайский р-н, мкр Тастыбулак",28.0,80000
43.172941,76.918507,"Алматы, Бостандыкский р-н, мкр Ерменсай, Центральная 62",7.0,39000
43.169979162358,76.817896950651,"Алматы, Наурызбайский р-н, мкр Тастыбулак 77 — Ермек",6.0,6990
43.20270564936,76.998771597681,"Алматы, Медеуский р-н, мкр Юбилейный",120.0,298000
43.345592,76.838221,"Алматы, Алатауский р-н, мкр Боралдай (Бурундай)",12.0,27000
43.195262,76.956754,"Алматы, Медеуский р-н, мкр Аскартау, Ремизовка",9.0,33000
43.190691,77.029664,"Алматы, Медеуский р-н, мкр Бутаковка, Бутаковка .ул Айдарлы 8/1",9.0,90000
43.222456,76.972621,"Алматы, Медеуский р-н, Омаровой 3",2.0,80000
43.335312,77.02284,"Алматы, Турксибский р-н, мкр Нуршашкан (Колхозши)",1300.0,1900000
43.138482,76.902742,"Алматы, Наурызбайский р-н, мкр Карагайлы 61 — Изгилик",8.0,30000
43.187955763758,76.930390415095,"Алматы, Бостандыкский р-н, мкр Ерменсай — Арайлы",12.0,83000
43.189317,76.799992,"Алматы, Наурызбайский р-н, мкр Акжар — ПКСТ Алтын Алма",12.0,8500
43.233245692078,76.796882043901,"Алматы, Ауэзовский р-н, Райымбека — Байкена Ашимова",200.0,240000
43.250698,76.940291,"Алматы, Алмалинский р-н, Желтоксан — Айтике би",5.2,700000
43.283244203353,77.036960960105,"Алматы, С Бесағаш Акын сара 1а",8.0,7000
43.294378527285,76.955291021008,"Алматы, Турксибский р-н, проспект Рыскулова 195 — Жангельдина",6.0,90000
43.207042,76.801106,"Алматы, Наурызбайский р-н, мкр Шугыла, Шугыла 2/4 2/4 — Карьерная улица",1350.0,8000000
43.207956097144,76.985797982803,"Алматы, Медеуский р-н, Касыма Кайсенова 12/21",10.0,66396
43.211477022988,76.99339901577,"Алматы, Медеуский р-н, мкр Юбилейный",170.0,180000
43.189317,76.799992,"Алматы, Наурызбайский р-н, мкр Акжар 119 — улица Молдогалиева",13.0,60000
43.251499,76.95275,"Алматы, Медеуский р-н, Валиханова 94",0.9,90000
43.317976531024,77.025169486657,"Алматы, Медеуский р-н, Кульджинский тракт 120",32.0,185000
43.252638857385,77.00471386868,"Алматы, Медеуский р-н, Шокая 8 — СТ Сантехник",16.48,6885
43.183947,76.903909,"Алматы, Бостандыкский р-н, мкр Нур Алатау, Данеш Ракишев 8",12.0,120000
43.184587460865,76.824746950362,"Алматы, Ауэзовский р-н, мкр Таугуль-3 — Жандосова",28.0,95000
43.200023456476,76.809725865209,"Алматы, Наурызбайский р-н",70.0,400000
43.18474066179,76.824261089716,"Алматы, Наурызбайский р-н, мкр Таусамалы, Жандосова",9.3,40000
43.290786,76.77439,"Алматы, Алатауский р-н, мкр Алгабас, Ул.Турдиева 77 и 27",7.0,5500
43.245847,76.810555,"Алматы, Алатауский р-н, мкр Алгабас, Шарипа Омарова 14",5.0,40000
43.217548,76.948016,"Алматы, Медеуский р-н, мкр Горный Гигант уч.2651",1360.0,1616000
43.217548,76.948016,"Алматы, Медеуский р-н, мкр Горный Гигант уч.2583",15000.0,17830000
43.346006,76.927723,"Алматы, Жетысуский р-н, мкр Айнабулак-3, Павлодарская 1/1",9.54,69500
43.160744,76.853621,"Алматы, Наурызбайский р-н, мкр Карагайлы",55.0,240000
43.238558701335,76.990480530095,"Алматы, Медеуский р-н, мкр Горный Гигант",40.59,113000
43.336223228419,76.827169272488,"Алматы, Алатауский р-н, мкр Мадениет",5.0,8900
43.307864,76.930571,"Алматы, Жетысуский р-н, Жансугурова",150.0,1230000
43.236329,76.916162,"Алматы, Медеуский р-н, Сатпаева — Сергея Луганского",50.0,1680000
43.200798,76.908559,"Алматы, Бостандыкский р-н, Казахфильм 34а",8.3,75000
43.287078,76.981506,"Алматы, Медеуский р-н, Блока 36",93.0,860000
43.195666,76.972109,"Алматы, Медеуский р-н, мкр Каменское плато, Оспанова 71",15.0,230000
43.253134,77.000972,"Алматы, Медеуский р-н, мкр Кенсай, Кеңсай ш/а. Энциклопедист бағбан 2 — Пешком можно подняться остановка Зимняя",7.0,5000
43.200773,76.908041,"Алматы, Бостандыкский р-н, Мкр Казахфильм 34а",8.3,74900
43.210943,76.909623,"Алматы, Бостандыкский р-н, Ходжанова — Аль-фараби",30.0,540000
43.21132,76.911114,"Алматы, Бостандыкский р-н, Ходжанова 55/10",16.0,370000
43.270624,76.892384,"Алматы, Жетысуский р-н, Мамина-Сибиряка",8.0,50000
43.160744,76.853621,"Алматы, Наурызбайский р-н, мкр Карагайлы",10.0,15000
43.257400858355,76.963354813015,"Алматы, Медеуский р-н, Барибаева",24.0,600000
43.321648,76.991073,"Алматы, Турксибский р-н, мкр Жас Канат",6.0,19000
43.350907829499,76.893913441375,"Алматы, Алатауский р-н, мкр Карасу",6.0,8000
43.193176357209,76.933622070825,"Алматы, Бостандыкский р-н, Арайлы 75",75.0,473000
43.23942008622,76.980973430874,"Алматы, Медеуский р-н",590.0,1300000
43.218001827612,76.972378134918,"Алматы, Медеуский р-н, мкр Коктобе, Бутурина 2а — Сатпаева",16.0,205000
43.202342287796,76.948959635686,"Алматы, Медеуский р-н",170.0,88500
43.335158,76.940904,"Алматы, Турксибский р-н",4.0,30000
43.342236,76.816476,"Алматы, Алатауский р-н, мкр Мадениет",9.5,10500
43.204979651597,76.941793898601,"Алматы, Медеуский р-н, мкр Горный Гигант",4500.0,220000
43.144926956954,76.866109943011,"Алматы, Наурызбайский р-н, мкр Каргалы",12.0,30000
43.189536612723,76.934821532116,"Алматы, Медеуский р-н, мкр Аскартау, Арайлы — Таужиеги",370.0,1116000
43.267643,76.924579,"Алматы, Алмалинский р-н, Алексеева 10 — Райымбека",4.96,60000
43.182324,76.79383,"Алматы, Наурызбайский р-н, мкр Акжар",10.0,25000
43.350503,77.003793,"Алматы, Турксибский р-н, Байрона 82а",1.6,10000
43.164551,76.915973,"Алматы, Бостандыкский р-н, мкр Нур Алатау, Алатау мкр 87",14.5,155000
43.201261605212,76.919662417399,"Алматы, Бостандыкский р-н, мкр Баганашыл, Мкр Баганашыл, Достык 45",12.0,83000
43.223507,76.828046,"Алматы, Ауэзовский р-н, мкр Достык, Шамгона Кажыгалиева 26 — Яссауй",4.5,42000
43.301054,76.93174,"Алматы, Турксибский р-н, Артиллерийская 39 — Дальная",6.0,31000
43.24024576698,76.987272383881,"Алматы, Медеуский р-н, мкр Горный Гигант",290.0,214500
43.217548,76.948016,"Алматы, Медеуский р-н, мкр Горный Гигант — Курортная",45.0,219000
43.185086,76.954421,"Алматы, Медеуский р-н, Медик 52",10.0,10000
43.283363181259,77.009562771806,"Алматы, Медеуский р-н, мкр Думан-1",6.5,35000
43.34872042486,76.812336049099,"Алматы, Алатауский р-н, Мкр Рахат",50.0,48000
43.166314,76.891737,"Алматы, Бостандыкский р-н, мкр Архат, Дулати — проспект Аль-Фараби",50.0,700000
43.138780022739,76.876130098052,"Алматы, Наурызбайский р-н",470.0,351000
43.241597076985,76.996947120307,"Алматы, Медеуский р-н, мкр Кенсай 196 — Диваева",6.5,15000
43.241783,76.724822,"Казахстан, Алматы",5.0,3700
43.241675,76.725323,"Казахстан, Алматы",5.0,3700
43.236290295568,76.85582883086,"Алматы, Ауэзовский р-н, Жубанова — Алтынсарина",22.1,350000
43.202795897378,76.800604287102,"Алматы, Наурызбайский р-н, мкр Шугыла 231 — Белжайлау/Коктерек",47.0,500000
43.160744,76.853621,"Алматы, Наурызбайский р-н, мкр Карагайлы 32 — СТ жетису 1",8.0,18000
43.169599518661,76.922263853237,"Алматы, Бостандыкский р-н, мкр Ерменсай 47 и 45 — Советская",21.73,110000
43.178675638181,76.861609052222,"Алматы, Наурызбайский р-н, мкр Каргалы",125.0,500000
43.186941087398,76.838061703952,"Алматы, Наурызбайский р-н, мкр Таусамалы",25.0,135000
43.169886411565,76.897185628587,"Алматы, Бостандыкский р-н, мкр Нурлытау (Энергетик)",14.0,122375
43.28195,77.03832,"Алматы, С Бесағаш акын сара 1а",400.0,170000
43.192425,76.797784,"Алматы, Наурызбайский р-н, мкр Акжар — Байсултанова",12.0,48000
43.355814731059,76.795424095076,"Алматы, Алатауский р-н, мкр Рахат — Сорбулакский тракт",100.0,160000
43.203263045746,76.936534571313,"Алматы, Бостандыкский р-н, Коктем 68/1",69.0,260000
43.187028226018,76.957051938692,"Алматы, Медеуский р-н, Кайнар мед",5.9,6900
43.34223,76.816503,"Алматы, Алатауский р-н, мкр Рахат",4.5,10000
43.249434,76.965262,"Алматы, Медеуский р-н, мкр Коктобе",8.6,90000
43.176741,76.864985,"Алматы, Наурызбайский р-н, мкр Каргалы",350.0,393000
43.252799,77.004763,"Алматы, Медеуский р-н, C/Т сантехник 9",17.0,5500
43.342223,76.816503,"Алматы, Алатауский р-н, мкр Мадениет",12.0,35000
43.174677887594,76.926904968817,"Алматы, Бостандыкский р-н, мкр Нур Алатау, Весна 38 — Весна",7.8,14000
43.342236,76.816476,"Алматы, Алатауский р-н, мкр Мадениет",8.0,7680
43.272679272972,76.931946719731,"Алматы, Жетысуский р-н, Сейфулина",3.5,38000
43.205366,76.932413,"Алматы, Медеуский р-н, Курортная 31 — Аль-Фараби",6.0,50000
43.217548,76.947989,"Алматы, Медеуский р-н, мкр Горный Гигант",10.0,100000
43.163359743431,76.790761489801,"Алматы, Наурызбайский р-н, мкр Таужолы",30.0,39000
43.161727446391,76.830897710043,"Алматы, Наурызбайский р-н, мкр Таусамалы — Жандосова Мереке",3.0,4900
43.315795,76.957197,"Алматы, Турксибский р-н, Суюнбая 219 — Громова",10.0,250000
